Name,Team,W,L,QS,ERA,G,GS,SV,HLD,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,PlayerId
"Jake Cousins","CHW",0.9967,0.752774,0,4.19968,17.6443,0,0,1.20842,18.1175,79.1275,15.8981,9.18933,8.45419,2.32263,9.57306,0.428139,1.11549,19.7876,9.82965,4.75549,2.06701,1.15378,0.250073,0.120983,0.12909022718667984,0.232297,1.40589,0.293027,0.732773,,,4.50712,0.000562999,0.0850264,999,2.4147,0.372985,1.03096,"21620"
"Brandon Bielak","HOU",2.9742,2.89642,0.767316,4.2256,37.9698,2.21243,0,2.68813,50.4428,220.281,50.29,25.7428,23.6834,6.40385,20.3454,0.42677,3.36199,43.6871,7.79466,3.63002,2.14728,1.14257,0.198324,0.0923609,0.1059633269906044,0.255832,1.40031,0.299599,0.727948,,,4.58324,0.0000888742,0.193309,745.02001953125,2.34716,-0.613046,0.541275,"19866"
"Austin Pruitt","TEX",0.903615,1.6231,0.188968,4.57224,18.0513,0.457092,0.00061325,1.75037,20.7988,87.9686,21.5118,11.4852,10.5664,3.59913,5.42768,0.281833,0.712519,15.5409,6.7248,2.34865,2.86326,1.5574,0.176664,0.0617002,0.1149638183414936,0.262889,1.29524,0.285741,0.705653,,,4.89588,-0.000231848,0.0624494,999,1.12958,1.00576,1.06318,"15290"
"Randy Rodríguez",,0.944959,0.926667,0,4.71753,19.9035,0,0,1.14116,21.7959,97.9341,19.4868,12.4182,11.4247,2.26563,14.0095,0.397281,1.22974,22.8084,9.41809,5.78485,1.62806,0.935528,0.232895,0.143051,0.08984452486038208,0.235648,1.53682,0.298871,0.695088,,,4.61099,-0.000235607,0.00424598,999,2.56367,-0.117888,0.861934,"sa3006366"
"Justin Bruihl",,0.554117,0.54698,0,4.75953,9.4146,0,0.00106884,0.749732,9.66528,42.3586,9.81568,5.55582,5.11135,1.31592,3.81334,0.432763,0.700237,7.66363,7.13612,3.55086,2.00969,1.22534,0.180923,0.0900253,0.09089744836091995,0.259365,1.4101,0.294461,0.68494,,,4.84014,-0.00052952,-0.0179035,999,1.51763,0.533703,1.17405,"23779"
"Calvin Faucher","MIA",1.61025,2.37899,0,4.95642,26.9131,0.486978,0.00192586,1.68143,30.2108,134.123,31.4806,18.0842,16.6375,4.07241,13.7287,0.415366,1.30256,29.5762,8.81096,4.08986,2.15434,1.2132,0.220515,0.102359,0.11815688759088516,0.264339,1.49646,0.320777,0.686573,,,4.54208,-0.000747587,-0.133135,999,3.0771,-0.628388,0.650725,"20116"
"Kelvin Caceres","LAA",1.78778,1.38018,0,4.94558,32.3492,0,0,2.30092,29.1272,130.655,25.7107,17.3975,16.0057,3.22319,18.8992,0.501649,1.57598,32.3426,9.99352,5.83967,1.71132,0.995931,0.247542,0.14465,0.10289199650287628,0.233353,1.53156,0.301385,0.678658,,,4.5817,-0.000771644,-0.0987292,999,2.47331,0.0629317,0.616694,"24681"
"Dennis Santana","NYY",1.15691,1.58438,0,4.63585,22.457,0.000470928,0.000774636,4.16738,23.5592,102.952,21.6823,13.1905,12.1352,2.88901,11.4615,0.332352,1.48617,23.3809,8.93187,4.37847,2.03995,1.10365,0.227105,0.111329,0.11577656120061874,0.240904,1.40683,0.29487,0.685701,,,4.51308,-0.000809766,0.0136623,999,1.82309,-0.541351,0.894265,"17878"
"Tyler Duffey",,0.584836,0.805002,0,4.23484,15.9745,0,0.197603,2.28471,18.0611,78.3192,17.2932,9.23743,8.49844,2.83964,7.98993,0.233219,0.658824,17.2912,8.61635,3.98144,2.16413,1.41502,0.220779,0.102017,0.1187615767121315,0.248214,1.39986,0.291757,0.753049,,,4.82078,-0.00213102,0.0850336,999,1.6392,0.522589,1.08265,"13758"
"Tucker Davidson","BAL",1.0942,1.69248,0.135147,4.65261,24.0645,0.426666,0.14775,1.26866,28.3391,123.92,28.7993,15.924,14.6501,3.49493,11.6739,0.595541,1.26287,24.7903,7.87296,3.70742,2.12357,1.10993,0.200052,0.0942055,0.10584624111652374,0.259494,1.42817,0.305987,0.689966,,,4.47821,-0.00217835,-0.12103,999,4.67019,-1.53853,0.833232,"19871"
"Touki Toussaint","CHW",2.50561,3.69089,1.17962,4.63636,35.6,4.4128,0,1.86445,54.0948,243.219,50.6769,30.2902,27.867,6.87364,30.8187,0.627036,4.84832,54.6204,9.08744,5.12745,1.77231,1.1436,0.224573,0.126712,0.09786111116409302,0.244165,1.50653,0.299904,0.712448,,,4.8655,-0.00237249,0.164185,750.1599731445312,3.12311,-1.08882,0.456619,"16929"
"Brett Kerry","LAA",0.0482807,0.472971,0.429229,5.46778,1.3164,1.30719,0,0,6.28907,27.9557,7.1509,4.15305,3.8208,1.29663,2.31625,0,0.250305,4.49629,6.43444,3.31468,1.9412,1.85556,0.160836,0.0828541,0.0779820904135704,0.281651,1.50533,0.298744,0.694485,,,5.7297,-0.00326991,-0.00320669,999,0.0584332,-0.992278,1.23062,"sa3017390"
"Sam Long","KCR",0.487301,0.306986,0,4.83127,8.94922,0.131586,0.0571121,0.843669,10.6205,46.6181,11.0869,6.19695,5.70119,1.32636,4.38033,0.383557,0.351263,8.25288,6.99361,3.71195,1.88408,1.12398,0.177032,0.093962,0.08306967467069626,0.26469,1.45635,0.302117,0.681122,,,4.66097,-0.00346848,0.00212915,999,2.07588,-0.955186,1.14864,"25379"
"Devin Sweet",,0.456417,0.269103,0,4.62578,10.7197,0,0,1.24364,11.6456,50.2013,11.5219,6.50606,5.98557,1.80256,4.06698,0.119229,0.840019,10.4128,8.04724,3.14305,2.56033,1.39305,0.207421,0.0810134,0.12640776485204697,0.254379,1.3386,0.293823,0.695187,,,4.74303,-0.00378442,-0.0483435,999,0.913371,-0.427596,1.17392,"25348"
"Mauricio Llovera","SEA",1.13841,1.18273,0,4.35977,24.083,0.00166419,0,1.10585,26.0541,112.072,25.1064,13.7186,12.6211,3.5135,9.67486,1.27164,1.73394,24.8222,8.57448,3.34204,2.56564,1.21369,0.221485,0.0863271,0.1351575180888176,0.24941,1.33497,0.298544,0.705326,,,4.41637,-0.00485164,-0.0541749,999,2.30362,-0.593469,0.950465,"20080"
"Jacob Webb","BAL",2.73646,2.41182,0,4.30529,49.9875,0,0.331766,9.83303,52.3836,226.996,47.4554,27.2375,25.0585,7.04834,24.8683,2.29249,2.76029,52.4163,9.00562,4.27261,2.10776,1.21097,0.230913,0.109554,0.12135878205299377,0.238029,1.38066,0.288822,0.721887,,,4.58526,-0.00526595,0.0522711,999,2.80429,-1.4433,0.471853,"19274"
"Wander Suero","HOU",0.984193,0.81375,0,4.76668,14.3138,0,0,1.11393,14.9995,64.6252,14.6895,8.63502,7.94422,2.25868,5.7109,0.172485,0.726158,14.441,8.66488,3.42665,2.52867,1.35525,0.223458,0.0883695,0.1350882351398468,0.252448,1.36007,0.299621,0.682516,,,4.57455,-0.00591024,-0.0952924,999,0.67963,0.762666,1.05821,"15855"
"Ryan Loutos","STL",1.29676,1.35232,0,4.456,29.2783,0,0,2.01294,30.029,131.067,30.1247,16.1606,14.8677,3.71427,12.5685,0,1.28939,24.315,7.28746,3.76691,1.9346,1.1132,0.185516,0.095894,0.08962228149175644,0.257017,1.42173,0.296148,0.707665,,,4.62802,-0.00596592,0.0419364,999,0.521945,-0.865661,0.839673,"sa3016850"
"Matt Bush",,0.801287,1.16446,0,4.41961,22.6122,0.384363,0.433534,2.03714,22.9711,97.178,20.7884,12.2613,11.2804,3.87401,8.8839,0.25038,0.889505,24.0234,9.41228,3.48068,2.70415,1.51782,0.24721,0.0914189,0.15579118579626083,0.237841,1.29172,0.28424,0.718019,,,4.63223,-0.00615094,0.0587138,999,1.25857,-0.0971823,1.02975,"1246"
"Denyi Reyes","NYM",0.706545,1.33408,0.596849,5.00439,17.6625,1.90668,0,2.98151,28.5836,124.523,31.4478,17.2758,15.8937,5.06576,9.0849,0.243789,1.0975,21.9193,6.90166,2.86053,2.41272,1.59504,0.176027,0.0729579,0.10306922346353531,0.275037,1.41804,0.302009,0.69547,,,5.09398,-0.00619728,0.000629368,999,3.81202,-0.619343,0.83662,"20526"
"Nicholas Padilla","CHW",0.637062,1.90417,0,4.59308,13.8999,0,0,0.867931,16.2465,75.2457,17.1886,9.01224,8.29126,1.89464,10.346,0.209468,0.596263,15.7846,8.74411,5.73136,1.52566,1.04956,0.209774,0.137497,0.072276771068573,0.267305,1.69481,0.328027,0.744405,,,4.8485,-0.00677549,-0.0239499,999,3.10716,-0.599227,0.967762,"21327"
"Kolton Ingram",,0.891418,0.896587,0,4.33614,19.9755,0,0,1.36243,20.7652,90.3941,19.1278,10.8745,10.0045,2.68676,10.2522,0,0.794987,20.6931,8.96874,4.44346,2.01842,1.16449,0.228921,0.113416,0.11550474166870117,0.241066,1.41486,0.293763,0.722348,,,4.54003,-0.00695319,0.0492743,999,1.04431,-0.494165,0.993366,"26068"
"Jhonathan Diaz",,0.403702,0.38009,0,4.31545,11.2377,0.284027,0,1.56445,13.6555,60.0426,13.3276,7.11709,6.54772,1.47204,5.68928,0.115034,1.42493,11.3387,7.47305,3.74967,1.99299,0.970184,0.188844,0.0947539,0.09408976137638092,0.251803,1.39262,0.295518,0.701802,,,4.55867,-0.00705631,0.0270867,999,0.823388,-1.10229,1.16052,"20298"
"Erich Uelmen","PHI",0.303378,0.256406,0,5.54073,5.62482,0,0.00188794,0.603666,5.98507,27.2357,6.45407,4.00503,3.68463,0.732613,2.98353,0.121586,0.44143,5.28237,7.94333,4.48645,1.77051,1.10166,0.19395,0.109545,0.08440565317869186,0.271057,1.57686,0.321506,0.645816,,,4.79789,-0.00738731,-0.0652231,999,0.620765,-0.762366,1.19605,"20323"
"Kyle Nicolas","PIT",0.985195,1.1374,0,4.69452,25.828,0,0,3.91081,28.6784,126.641,27.0568,16.2598,14.959,3.8626,14.1429,0.315936,2.27418,30.6712,9.62541,4.43841,2.16866,1.21218,0.24219,0.111677,0.13051261007785797,0.245471,1.43662,0.306436,0.6968,,,4.58436,-0.00819573,0.0233493,999,1.68575,-0.580981,0.788467,"27775"
"Blake Taylor",,0.00839448,0.249359,0,5.54716,6.73194,0,0,0.631483,6.88606,32.2536,8.15126,4.61329,4.24423,0.566518,3.97222,0.120439,0.160585,4.53962,5.93323,5.19165,1.14284,0.740433,0.140748,0.123156,0.017591647803783417,0.289866,1.76058,0.329561,0.662838,,,4.80657,-0.00845361,-0.108351,999,0.595243,0.714193,1.17538,"16418"
"Max Castillo","PHI",0.534153,0.783351,0.0839596,4.83423,15.5798,0.304469,0,0.616301,20.2617,87.6968,21.016,11.8297,10.8833,3.37547,6.68017,0.502848,1.24162,15.9047,7.06466,2.96724,2.38088,1.49934,0.18136,0.0761735,0.10518655925989151,0.263441,1.36692,0.291603,0.690732,,,5.02375,-0.00874336,-0.0877321,999,2.26897,-0.767172,1.0263,"21956"
"Geoff Hartlieb","COL",0.66186,0.727373,0,5.28765,12.4852,0,0,1.6713,13.9293,62.9594,15.1044,8.89529,8.18367,2.12774,6.64387,0.187316,0.816251,11.4233,7.38081,4.29275,1.71937,1.37478,0.181439,0.105526,0.07591228932142258,0.272154,1.56133,0.309348,0.684782,,,5.20737,-0.0100394,-0.00791109,999,0.623541,1.59249,1.00178,"19558"
"Adam Cimber","LAA",2.68616,3.18572,0,4.58136,45.9895,0,0.62953,7.76423,46.0091,197.834,47.7883,25.4571,23.4205,6.46602,12.2604,0.703356,4.35859,33.7401,6.60003,2.39831,2.75195,1.26484,0.170548,0.0619734,0.10857456177473068,0.263711,1.30515,0.293048,0.678318,,,4.699,-0.0108005,0.0362799,999,2.66802,-0.883787,0.656585,"15288"
"Josh Winder","MIN",2.23939,2.16576,0.154562,4.59512,24.7905,0.517432,0.152932,0.944872,31.5079,137.798,32.9468,17.4858,16.087,4.47363,12.3441,0.229743,1.13431,27.2267,7.7771,3.52601,2.20564,1.27786,0.197584,0.0895813,0.10800264775753021,0.265017,1.43745,0.307421,0.712442,,,4.65593,-0.0128873,0.0654201,999,2.68648,-1.64655,0.707009,"24606"
"Adrian Sampson",,0.174271,0.455888,0.13174,4.57844,2.17845,0.64537,0,0,5.16235,23.1922,5.75116,2.85453,2.62617,0.96652,2.17748,0.0636958,0.292712,3.57189,6.22722,3.7962,1.64038,1.68502,0.154013,0.0938886,0.060124434530735016,0.277539,1.53586,0.295648,0.771668,,,5.74064,-0.0132327,0.0196055,750.6900024414062,9.55368,-0.962782,1.2676,"13339"
"Dylan Covey","PHI",1.67289,1.91961,0.182478,4.46448,32.4537,0.249543,0.0301124,2.19629,39.4437,174.628,41.7202,21.2676,19.5662,5.01991,16.715,0.771929,1.80645,29.9296,6.82914,3.81392,1.79058,1.14541,0.17139,0.0957175,0.07567281275987625,0.267254,1.48148,0.302914,0.723002,,,4.80063,-0.0132506,0.063859,999,2.71064,-0.167768,0.679525,"14825"
"Carl Edwards Jr.",,1.67999,1.6723,0,4.23643,27.5455,0,0.617313,5.31636,28.4469,123.746,27.6497,14.5547,13.3904,3.71478,12.5873,0.745589,1.01352,24.7547,7.83186,3.98236,1.96664,1.17528,0.200043,0.101719,0.09832485020160675,0.251028,1.41446,0.293046,0.733019,,,4.64659,-0.0136811,0.0325055,999,0.804031,-0.159708,0.874634,"13607"
"Spenser Watkins","WSN",1.10191,1.96164,0.333752,5.86686,8.24406,3.24096,0,0,22.9645,105.01,28.5638,16.2717,14.97,3.84102,9.10078,0.270417,0.748658,15.1564,5.93992,3.56667,1.66539,1.50533,0.144332,0.0866655,0.057666681706905365,0.300163,1.64012,0.324601,0.662581,,,5.39611,-0.0143903,-0.135499,999,2.51726,0.448692,0.715054,"17489"
"Josh James",,0.173144,0.187112,0,4.88496,7.72269,0,0,0.904124,7.936,35.1011,7.82683,4.68201,4.30745,1.10932,3.87715,0.103759,0.382706,7.5235,8.5322,4.39697,1.94047,1.25805,0.214338,0.110457,0.10388153791427612,0.253778,1.4748,0.302476,0.691756,,,4.78651,-0.015552,-0.0613073,999,0.862363,-1.2834,1.20473,"16794"
"Cody Morris","NYY",1.3931,1.28185,0.0164374,4.14155,28.2831,0.402079,0,3.05885,33.9145,146.872,30.4276,16.9636,15.6065,4.84809,16.9619,0.326997,1.13012,36.6302,9.72068,4.50122,2.15957,1.28655,0.249403,0.115488,0.13391544669866562,0.236277,1.39732,0.293003,0.749366,,,4.55362,-0.0162898,0.160629,748.22998046875,2.8195,-0.486693,0.810044,"25388"
"Kevin Kopps","SDP",0.190518,0.276471,0,4.53411,10.1085,0,0,1.12187,10.3413,45.8574,10.1536,5.66289,5.20986,1.22399,4.98698,0,0.726969,8.73385,7.60101,4.34014,1.75133,1.06523,0.190457,0.10875,0.0817069485783577,0.252932,1.46408,0.295822,0.705867,,,4.7622,-0.0167659,-0.0520441,999,0.757904,-0.986399,1.18799,"sa3017005"
"Logan Gillaspie",,0.685722,0.754252,0,4.47417,13.4066,0,0,2.28457,12.8115,55.3409,13.1633,6.9228,6.36898,1.87276,4.14605,0.139382,0.878178,10.9177,7.66965,2.91257,2.63329,1.31561,0.197282,0.0749183,0.12236335128545761,0.261609,1.35108,0.300871,0.70717,,,4.62749,-0.0168317,0.0115393,999,1.38714,-1.21665,1.14925,"22461"
"Erik Sabrowski","CLE",0.731295,0.691006,0,4.48139,9.05589,0,0,0.866454,9.2881,40.8893,8.53135,5.027,4.62484,1.19791,5.11808,0,0.304357,9.3671,9.07656,4.95933,1.8302,1.16075,0.229085,0.125169,0.10391533374786377,0.240544,1.46956,0.294494,0.720195,,,4.66609,-0.0185849,-0.0234164,999,0.683715,-1.16065,1.15336,"sa3015121"
"Juan Then","CHW",0.363913,0.428359,0,5.14029,4.79343,0,0,0,5.231,24.1019,6.66444,3.24744,2.98765,0.762855,2.12935,0.0627845,0.138214,3.97816,6.84448,3.66357,1.86825,1.3125,0.165056,0.0883478,0.07670816779136658,0.305227,1.68109,0.345257,0.7179,,,4.93034,-0.0186138,-0.0260221,999,2.42464,-0.183917,1.21233,"22828"
"Dylan Dodd",,1.03309,1.17417,0.86392,5.36622,9.53463,2.54678,0,0.245205,19.0797,84.9274,22.6965,12.3654,11.3762,3.41363,6.22909,0.365308,0.670841,13.7866,6.50324,2.9383,2.21326,1.61023,0.162334,0.073346,0.08898816257715225,0.290878,1.51604,0.31701,0.68582,,,5.22068,-0.0190719,-0.000867462,999,3.70165,-0.682303,0.887493,"29928"
"Casey Legumina",,1.1906,0.853038,0,5.01497,22.8429,0,0,1.28237,25.2301,111.544,26.8503,15.2812,14.0587,4.12706,10.605,0.297822,0.921351,23.2438,8.29149,3.78299,2.19178,1.4722,0.208383,0.0950748,0.11330842226743698,0.268456,1.48455,0.312791,0.699998,,,4.90954,-0.0193226,-0.0447677,999,1.49677,-0.0381465,0.781342,"25921"
"Christian Roa",,0.753595,0.776178,0,4.84733,12.231,0,0,0.843798,13.6625,61.1581,12.5737,7.99839,7.35852,2.18834,8.18125,0.244585,0.781864,15.2646,10.0554,5.38929,1.8658,1.44154,0.249592,0.133772,0.11582030355930328,0.240899,1.51912,0.298928,0.721065,,,5.07085,-0.0196936,0.0124451,999,1.62331,-0.680801,1.0208,"sa3014477"
"Joe Jacques","BOS",1.31318,1.27564,0,4.61498,22.1441,0.0256,0.0059439,1.35726,23.9333,106.55,25.3993,13.3396,12.2724,2.66366,9.34649,0.953798,2.39807,18.6303,7.00581,3.5147,1.99329,1.00165,0.174849,0.0877189,0.08713027089834213,0.267908,1.45177,0.309278,0.690151,,,4.61719,-0.0197696,0.073883,999,0.991549,-0.988356,0.88955,"25178"
"Daniel Castano",,0.159291,0.328254,0.167138,5.35152,2.39056,1.27265,0,0,8.45765,37.6002,9.59149,5.46634,5.02904,1.54412,3.19447,0.108668,0.287075,5.7566,6.12574,3.39931,1.80205,1.64313,0.1531,0.0849587,0.06814141571521759,0.281121,1.51176,0.300074,0.688957,,,5.50211,-0.0197917,0.0132381,999,2.08634,0.332036,1.18039,"19805"
"Madison Bumgarner",,2.40264,4.99609,1.23868,5.56494,9.53508,9.53508,0,0,52.684,234.11,59.0024,35.4086,32.5759,10.0713,19.1894,0.28725,3.1344,35.5364,6.07068,3.27812,1.85188,1.72048,0.151794,0.0819675,0.06982637196779251,0.278594,1.48417,0.294449,0.667527,,,5.66232,-0.0198321,-0.0286361,999,1.98911,-0.966778,0.54059,"5524"
"Drew Hutchison",,0.769585,1.15004,0.210265,4.95332,4.06486,2.29221,0,0,14.9612,66.5013,15.9185,8.95017,8.23416,2.53873,6.53465,0.157481,0.66076,9.93793,5.97824,3.93097,1.52081,1.52719,0.14944,0.0982635,0.05117624253034592,0.268413,1.50076,0.285714,0.714484,,,5.5753,-0.0206765,0.0274227,999,1.16524,0.454273,1.03581,"10732"
"Matt Foster","CHW",0.803936,0.484517,0,4.7032,13.5269,0,0.18349,1.52631,13.9603,59.5586,13.6873,7.92974,7.29536,2.3791,4.94713,0.211835,0.439234,13.1492,8.47708,3.18934,2.65795,1.53377,0.220778,0.0830632,0.13771437108516693,0.252663,1.33481,0.292626,0.699484,,,4.74418,-0.0206984,-0.0333607,999,1.21594,-1.00214,1.10753,"19647"
"Yoendrys Gómez",,0.443542,0.279758,0,4.34147,12.7099,0.000376811,0,0.951495,13.5723,59.3574,12.442,7.11638,6.54707,1.88566,5.83112,0.144247,1.72466,14.1362,9.37392,3.86671,2.42426,1.25041,0.238153,0.0982374,0.1399158090353012,0.240186,1.34636,0.295037,0.713658,,,4.64821,-0.0213009,0.0661351,749.030029296875,1.117,-1.33216,1.15439,"22872"
"Austin Davis","SDP",0.162163,0.311282,0,5.46818,6.49083,0.283874,0,0.626871,7.39387,32.5075,6.18063,4.88297,4.49233,0.917937,4.36381,0.21119,0.443816,7.00946,8.53209,5.31173,1.60627,1.11734,0.215626,0.13424,0.08138605952262878,0.223129,1.42611,0.266163,0.611434,,,4.9236,-0.0241079,-0.114285,999,2.50317,0.365174,1.20242,"17117"
"Corey Knebel",,1.48303,1.46321,0,4.33478,25.5446,0.203396,4.16183,1.09218,25.4599,110.771,23.1292,13.3289,12.2626,3.56241,12.5885,0.772506,1.22005,25.4858,9.00916,4.44999,2.02453,1.2593,0.230076,0.113644,0.11643188446760178,0.238537,1.4029,0.288109,0.728559,,,4.69909,-0.0245663,0.0681547,737.7100219726562,1.84439,-2.67693,0.978299,"15010"
"Colten Brewer","CHC",0.13723,0.266238,0,4.81299,6.32579,0.0706519,0,0.483688,7.10877,31.5027,7.14376,4.13217,3.8016,0.959663,3.23087,0.0602406,0.51263,6.24834,7.91066,4.09042,1.93395,1.21497,0.198343,0.102559,0.09578434377908707,0.257348,1.45941,0.300912,0.691218,,,4.83189,-0.0247431,-0.0166581,999,1.20877,-1.43174,1.23257,"12997"
"Drew Pomeranz",,0.697427,0.670637,0,4.64824,13.0994,0,0.0807481,0.808131,13.179,57.807,12.6396,7.39843,6.80656,2.08949,6.38868,0.29969,0.559713,13.4597,9.19173,4.36287,2.10681,1.42692,0.232839,0.110517,0.12232159823179245,0.248524,1.44384,0.29879,0.722216,,,4.85524,-0.0247601,0.0166717,999,1.72036,0.165298,1.08457,"11426"
"Jordan Balazovic",,0.765216,0.546529,0,4.56818,16.3666,0,0,1.85846,20.2994,91.109,20.889,11.1994,10.3035,2.37167,10.6643,0.225168,0.687556,19.0784,8.45865,4.72814,1.789,1.05151,0.209402,0.11705,0.09235219657421112,0.261907,1.55439,0.317582,0.720925,,,4.57185,-0.0258158,-0.0315442,999,3.63585,-0.641437,0.931534,"21866"
"Chih-Jung Liu","BOS",0.317848,0.903578,0,4.86505,6.72798,0,0,0,7.0304,31.4441,7.45389,4.13083,3.80036,1.17523,3.23907,0.1266,0.362983,7.15211,9.1558,4.14651,2.20808,1.50448,0.227455,0.10301,0.12444427609443665,0.267721,1.52096,0.32174,0.725287,,,4.93061,-0.0262626,0.00183711,999,0.608839,0.232442,1.19942,"sa3014675"
"Brandon Hughes","ARI",0.753767,1.15505,0,4.17657,14.906,0,0.318249,1.01679,15.3412,65.3997,13.8232,7.73835,7.11928,2.44957,6.14864,0.645512,0.938471,16.6022,9.73979,3.60714,2.70015,1.43706,0.253858,0.0940163,0.1598414108157158,0.237053,1.30184,0.289693,0.739521,,,4.55229,-0.0263061,0.0297232,999,1.10933,0.972037,1.1376,"23460"
"Rony García",,0.74195,0.768935,0.0711636,5.02898,7.47505,1.35085,0.269402,0.874822,12.3875,53.7985,11.7025,7.52374,6.92184,2.11056,5.45653,0.207973,0.715667,11.3832,8.27034,3.96437,2.08616,1.5334,0.21159,0.101425,0.11016455292701721,0.245715,1.38519,0.281021,0.678339,,,5.12688,-0.0267056,-0.0910342,999,6.36159,-0.975512,1.09971,"20430"
"Logan Allen","ARI",0.351361,0.405642,0.150774,4.779,12.2439,0.364788,0,0.925632,14.0665,62.4797,14.7872,8.1188,7.4693,1.7209,5.98727,0.180361,0.912499,11.605,7.42514,3.83078,1.93829,1.10107,0.185741,0.0958275,0.08991355448961258,0.266053,1.47688,0.309232,0.689111,,,4.66698,-0.0268272,-0.0247889,744.7100219726562,1.50645,-1.93852,1.09242,"18555"
"John Curtiss",,0.706358,0.319698,0,5.16128,13.9113,0.00420285,0,1.23312,15.2496,67.0002,16.0538,9.50575,8.74529,2.8273,6.2143,0.194247,0.50817,13.4327,7.9277,3.66755,2.16158,1.66861,0.200488,0.0927505,0.107737235724926,0.266331,1.46024,0.300482,0.69702,,,5.22603,-0.0272557,-0.0390128,999,1.50113,1.8513,1.01159,"16128"
"Kyle Muller","OAK",1.90217,3.61644,0.927525,5.02271,36.018,4.60419,0,2.64968,57.7486,257.271,60.4581,35.0307,32.2283,8.00397,27.0459,0.676256,2.2962,48.8687,7.61609,4.21504,1.80688,1.2474,0.18995,0.105126,0.08482430875301361,0.26525,1.51526,0.306648,0.687737,,,4.88868,-0.0276772,-0.262418,746.8200073242188,8.41711,-0.724104,0.48953,"20167"
"Daniel Robert","TEX",0.562644,0.868709,0,4.80285,13.5408,0,0,0.901189,13.888,61.0625,13.3671,8.0558,7.41134,2.12444,6.66033,0,0.759913,13.6578,8.85079,4.31617,2.05061,1.37673,0.223669,0.109074,0.11459460854530334,0.249189,1.44206,0.296952,0.702015,,,4.87968,-0.027943,-0.0236281,999,0.944113,-1.45648,1.07397,"sa3009856"
"Joel Kuhnel","HOU",0.663801,0.497214,0,5.07568,12.3498,0,0.000546908,1.06713,14.2033,61.3778,15.409,8.70669,8.01015,1.97634,3.91001,0.568597,0.869266,10.2898,6.52021,2.4776,2.63166,1.25232,0.167647,0.063704,0.10394330322742462,0.272251,1.36018,0.302999,0.641145,,,4.62449,-0.0284771,-0.148503,999,2.47451,-0.668723,1.09604,"19995"
"Jeurys Familia",,0.958635,1.14839,0,4.92101,16.8305,0,0.213473,1.12291,16.7921,75.6352,17.3132,9.97997,9.18157,2.20824,8.66665,0.329181,0.958239,15.0357,8.05863,4.64503,1.73489,1.18354,0.198793,0.114585,0.08420749753713608,0.26228,1.54715,0.309741,0.699041,,,4.89333,-0.0291131,-0.0687492,999,2.44398,-1.206,0.951383,"5114"
"Jordan Leasure","CHW",2.4367,3.0324,0,4.46873,50.0588,0,5.54235,8.48915,51.8397,223.738,47.2697,27.978,25.7397,7.99921,24.0376,0,1.98964,54.5807,9.47588,4.17321,2.27064,1.38876,0.243949,0.107436,0.13651279360055923,0.239085,1.37553,0.29061,0.720853,,,4.66149,-0.0295155,0.0461621,999,1.19645,-2.59859,0.667471,"sa3017607"
"Danny Duffy","TEX",1.56587,1.75092,0.0993726,4.59807,25.031,0.740008,0,1.062,30.4608,134.395,28.8689,16.9156,15.5623,4.66738,16.0644,0.407018,1.12503,30.3314,8.96176,4.74641,1.88811,1.37903,0.225689,0.119531,0.1061573177576065,0.246311,1.47512,0.2944,0.729649,,,4.94841,-0.0302055,0.0151008,750.3900146484375,2.83714,-0.863322,0.719953,"3542"
"Shane Greene","TEX",0.360928,0.269794,0,4.76097,12.8634,0,1.59751,1.5759,16.4326,72.0737,15.8748,9.4487,8.69281,2.48532,7.79231,0.123147,0.7519,16.5021,9.03803,4.26777,2.11774,1.36119,0.228961,0.108116,0.12084531784057617,0.249881,1.44025,0.300604,0.704313,,,4.77261,-0.0306439,-0.0130253,999,1.52747,-0.872999,1.07784,"10756"
"Bryan Mata","BOS",1.55047,3.31894,0.609872,4.86142,30.1543,2.07885,0,2.7171,44.839,205.48,45.3426,26.3263,24.2202,5.18297,27.2885,0.303343,2.8154,42.0921,8.44864,5.47729,1.54249,1.04032,0.204848,0.132804,0.07204413414001465,0.258545,1.61982,0.3135,0.708296,,,4.89437,-0.0317857,0.103418,999,6.91824,-1.52835,0.597461,"sa917784"
