Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,PlayerId
"Michael Stefanic","LAA",30.5654,106.036,94.1521,25.1463,19.9445,4.05401,0.303183,0.844691,10.824,9.02,9.43548,0.0999012,13.044,1.76577,0.308255,0.374107,1.93165,0.971067,0.637092,0.267082,0.088984,0.123015,0.723357,0.344,0.343495,0.308739,0.687495,0.076413,3.19747,0.301615,0.0246702,-0.313901,12.0713,-0.848527,93.1215,-0.28923,-0.0640341,-1.1631582975387573,0.40765349566936493,0.283911,999,4.51022,1.0132,1.87521,"25353"
"Aledmys Díaz","OAK",72.4986,273.857,252.213,60.0773,40.5352,13.3912,0.420058,5.73076,24.9725,27.2503,14.8464,0.67793,50.3004,4.22795,1.95244,0.616512,6.55731,0.969805,0.416741,0.2382,0.0542122,0.183674,0.295154,0.289678,0.362792,0.284349,0.652469,0.124591,2.48088,0.274291,-0.476203,-0.436012,25.629,-7.73886,82.7741,-0.912215,-1.3712,-6.564688622951508,0.07666730880737305,0.280854,727.8400268554688,2.41618,-0.0816941,1.1139,"15937"
"Randal Grichuk","ARI",70.1261,278.285,258.008,64.8595,41.0255,13.5762,1.06666,9.19115,32.7711,33.5885,15.6195,0.381202,60.6984,2.61385,1.78449,0.258611,5.42974,1.27632,0.531811,0.251385,0.0561276,0.218116,0.257329,0.298867,0.419144,0.308623,0.718011,0.167758,3.46923,0.293141,-0.315664,-0.422861,31.6535,-2.25387,91.8026,-0.738525,-0.858404,-3.564593553543091,-3.193663477897644,0.271213,633.0599975585938,3.28401,0.517436,0.999782,"10243"
"Brooks Lee","MIN",30.5772,123.952,113.184,27.7654,18.4548,6.51963,0.482911,2.30797,13.6632,12.5286,8.97937,0.115769,23.7762,0.718755,0.879246,0.189678,2.50017,0.886369,0.373639,0.245311,0.0724426,0.191819,0.377662,0.302706,0.372619,0.294947,0.675326,0.127309,3.7341,0.289356,-0.0102956,-0.196461,12.691,-2.41175,86.7738,-0.206757,-0.129858,-2.1711105555295944,0.6422935575246811,0.267496,999,1.15355,-0.21456,1.6785,"sa3019973"
"Alexander Canario","CHC",34.7324,129.643,118.986,27.0434,15.8228,5.86398,0.257131,5.0994,14.7301,16.9945,9.61698,0.0859993,40.762,0.506831,0.384097,0.149176,1.32639,1.74365,0.352181,0.227281,0.0741802,0.314417,0.23593,0.287018,0.409457,0.300455,0.696475,0.182176,4.12161,0.298521,-0.165858,0.000822114,13.8669,-1.92943,87.9638,-0.165036,0.498049,-2.0664409697055817,0.3193841576576233,0.265555,737.72998046875,6.15625,0.787289,1.5315,"22842"
"Alex Call","WSN",42.4658,156.313,136.441,30.7927,19.1861,6.66517,0.41377,4.52763,17.2537,14.8265,17.2234,0.120646,30.0201,1.55111,0.467409,0.631004,1.839,2.822,1.11683,0.225686,0.110185,0.192051,0.573728,0.318386,0.380153,0.308387,0.698539,0.154467,4.25537,0.256594,-0.014598,-0.198553,17.7493,-1.2966,91.4851,-0.213151,0.278085,-1.8620488494634628,-0.8141434490680695,0.264019,749.47998046875,4.46577,0.268869,1.51593,"19296"
"Robbie Grossman",,70.2105,280.633,238.935,54.4939,34.9861,11.787,0.896008,6.82478,32.7368,28.9449,35.5302,0.147879,68.4174,2.72497,2.88287,0.559866,3.6403,3.48586,1.10327,0.22807,0.126607,0.243797,0.519316,0.33116,0.370591,0.311587,0.701752,0.142521,4.09142,0.286171,-0.166906,-0.331691,32.6115,-1.58205,95.551,-0.498597,-0.986984,-2.0199791193008423,-4.887566685676575,0.26314,750.0599975585938,4.86597,-0.191569,0.9409,"5254"
"Nick Gonzales","PIT",49.1417,195.44,173.739,40.3908,24.8765,9.95046,1.64677,3.91709,21.3488,18.9961,16.1693,0.192513,55.7163,3.22502,1.6973,0.610272,2.18039,1.7531,0.627797,0.23248,0.0827326,0.285081,0.290208,0.306858,0.376348,0.29914,0.683205,0.143867,4.98358,0.314965,-0.156641,-0.253988,20.6912,-3.12209,84.2774,-0.410629,-0.587738,-4.217402011156082,0.17062216997146606,0.260233,749.7100219726562,4.3874,0.78788,1.34806,"27490"
"Spencer Horwitz","TOR",25.8754,93.4856,81.9028,20.866,14.1338,4.7853,0.0640067,1.88292,10.3512,9.98429,10.4933,0.152708,19.0186,0.683342,0.318388,0.0877748,1.80924,0.617134,0.140401,0.254766,0.112245,0.203439,0.551737,0.343077,0.383725,0.321641,0.726802,0.128959,2.98105,0.309576,-0.0559607,-0.129677,11.6443,0.253628,105.38,-0.185637,0.373176,0.416963130235672,-0.9844862818717957,0.260136,746.5,6.13883,2.48476,1.8168,"26477"
"Sam Haggerty","SEA",41.2556,131.184,116.196,27.7978,18.7778,5.96155,0.519845,2.53859,15.9794,11.6258,11.5206,0.238928,29.5784,1.68372,0.834777,0.949469,1.43091,8.07509,1.47286,0.239232,0.0878202,0.225472,0.389495,0.314832,0.365029,0.299727,0.679861,0.125796,6.60442,0.29747,-0.25228,0.748771,13.9524,-2.03161,93.0762,0.496491,0.214165,-0.5918351113796234,-1.2713763266801834,0.258656,999,2.65563,0.840327,1.80228,"18054"
"Francisco Mejía","TBR",33.1064,117.427,109.872,25.9277,16.3114,6.17483,0.171699,3.26977,12.2845,13.4774,4.843,0.0361666,27.4489,1.79825,0.625808,0.288253,1.74476,0.115086,0.107979,0.235982,0.0412427,0.233753,0.176437,0.278038,0.384588,0.286487,0.662626,0.148606,2.2445,0.28401,-0.0985399,-0.199133,11.198,-3.10976,77.6983,-0.297673,-0.637109,-3.435566157102585,1.9173982739448547,0.246453,744.7100219726562,4.23504,1.40719,1.63723,"16403"
"Mickey Moniak","LAA",93.6141,377.996,353.427,83.7247,49.12,17.0038,3.07019,14.5306,43.645,44.9036,16.9054,1.21069,121.677,3.5509,1.53113,2.58152,3.46953,5.99795,2.17307,0.236894,0.0447238,0.321901,0.138936,0.277509,0.42572,0.299132,0.703229,0.188826,5.62968,0.316316,0.0622759,-0.244383,40.0159,-6.04069,86.4628,-0.182107,-0.676114,-6.31334725022316,-4.0888671875,0.243363,412.239990234375,5.57347,-1.37195,0.606842,"19956"
"Alec Burleson","STL",60.2049,225.907,207.675,53.9315,36.5968,10.7041,0.674792,5.95583,24.6664,26.4188,14.7489,0.0755066,34.404,1.72074,1.48856,0.273967,5.40587,1.93421,0.339297,0.259692,0.0652875,0.152293,0.428697,0.312016,0.403769,0.310637,0.715785,0.144077,3.86135,0.28421,-0.440336,-0.16467,26.0738,-1.45169,94.9038,-0.605006,-0.492598,-2.0078630447387695,-3.279859960079193,0.239027,623.0599975585938,3.49013,0.909138,1.34896,"27615"
"Adalberto Mondesi",,45.1326,189.658,176.687,39.2565,25.0423,7.62929,1.63914,4.94577,25.6394,18.1074,9.56195,0.130533,59.2735,1.07975,0.828476,1.50023,2.17742,14.3538,2.81195,0.222181,0.0504169,0.312529,0.161319,0.265194,0.36789,0.273474,0.633084,0.145709,8.5212,0.302841,-0.417856,1.40996,16.0363,-7.0724,69.5746,0.9921,0.641432,-6.0393049120903015,1.9570258259773254,0.236268,647.3499755859375,3.0952,-0.171553,1.6305,"13769"
"Austin Meadows",,23.5306,94.5501,83.8789,21.0881,12.4305,4.55452,0.717264,3.38591,11.5604,12.587,9.02534,0.369293,16.643,0.942237,0.648031,0.0555897,1.04625,0.741609,0.348831,0.251412,0.0954557,0.176023,0.542291,0.328651,0.443913,0.332046,0.772564,0.192501,4.35973,0.274462,-0.163405,-0.168646,12.5939,1.07352,109.495,-0.332051,-0.212128,0.7619049847126007,-1.6367020308971405,0.233493,999,1.40429,0.964781,1.74565,"15672"
"Pablo Reyes","BOS",38.8783,135.701,122.306,30.7729,21.6091,6.42455,0.2812,2.45799,16.06,13.1546,10.8709,0.158629,24.2746,0.851368,0.958837,0.713409,1.89785,3.86574,1.15218,0.251605,0.0801091,0.178884,0.447828,0.314808,0.369023,0.300392,0.683832,0.117418,4.89029,0.29332,-0.13323,0.0312397,14.5077,-2.02662,83.071,-0.10199,-0.0918245,-2.8546024709939957,0.5831457003951073,0.233248,745.6599731445312,2.90503,3.14329,1.71438,"16357"
"Braden Shewmake","CHW",44.7035,143.729,133.471,29.6242,19.2771,6.14523,0.716995,3.48486,15.3358,13.8669,8.12883,0.03354,32.3059,1.13975,0.82134,0.16776,1.52055,3.51822,0.808327,0.221953,0.0565568,0.22477,0.251621,0.270915,0.357067,0.273299,0.627982,0.135114,5.48419,0.26537,-0.0859327,0.142778,12.1319,-5.38058,69.4554,0.0568453,1.40525,-5.292664907872677,2.686437249183655,0.227659,745.0499877929688,1.96853,-0.31058,1.57061,"25817"
"Austin Hedges","CLE",56.2796,189.965,170.99,33.1695,24.3425,5.22449,0.063959,3.53849,15.6428,16.3801,11.6235,0.144792,47.2005,2.3076,1.7953,3.24881,4.19819,0.801087,0.585956,0.193985,0.0611876,0.248469,0.246259,0.252257,0.28737,0.240317,0.539627,0.0933849,2.33974,0.242785,-0.0862005,-0.380889,10.8313,-12.3149,49.7238,-0.46709,3.38765,-11.910865008831024,7.730207681655884,0.226715,746.1099853515625,1.90763,-0.0630505,1.27699,"12976"
"Carter Kieboom","WSN",63.0761,247.352,220.042,50.1592,34.1354,9.0292,0.885793,6.10878,25.9176,24.5859,22.1681,0.271112,61.3735,3.64867,1.32374,0.170035,5.00014,0.828177,0.431597,0.227953,0.0896216,0.248122,0.3612,0.307368,0.360324,0.295148,0.667692,0.132371,3.26941,0.286259,-0.102831,-0.476382,25.3671,-4.77138,82.61,-0.579213,-1.22005,-5.908074975013733,-0.24665188789367676,0.22634,742.0999755859375,3.88597,0.789505,1.08029,"19958"
"Rodolfo Castro","PHI",27.7562,98.8092,89.8371,19.6788,11.9394,3.95022,0.180098,3.60907,11.0064,11.4632,7.86103,0.112819,28.3728,0.674844,0.376479,0.0597415,1.86741,0.796951,0.567181,0.21905,0.0795577,0.287148,0.277062,0.28572,0.387551,0.292463,0.673271,0.168501,3.30904,0.275962,-0.0197297,-0.2369,9.91295,-2.12637,80.6682,-0.25663,0.805946,-2.6230319440364838,1.519838809967041,0.225575,999,3.27877,-0.058199,1.66967,"21987"
"Oswaldo Cabrera","NYY",44.0869,161.555,146.16,33.375,21.4032,7.14635,0.314969,4.51058,18.7404,17.2859,12.1422,0.163219,38.2453,1.08373,1.10965,1.05993,2.10752,3.93291,1.06681,0.228346,0.075158,0.236732,0.317481,0.290357,0.374132,0.289612,0.664489,0.145786,4.86562,0.276179,-0.13703,0.0707403,15.8255,-3.85912,80.574,-0.0662893,0.352623,-3.8904842361807823,0.65500208735466,0.225382,736.8900146484375,2.05631,-0.128996,1.47892,"21707"
"Miguel Andujar","OAK",61.3649,235.889,217.955,55.8177,38.0478,11.3116,0.697565,5.76077,23.8331,27.2527,14.7594,1.34484,36.9745,0.940159,1.80646,0.428212,4.07398,2.93093,0.922477,0.256098,0.0625693,0.156745,0.399178,0.303733,0.39369,0.300299,0.697424,0.137593,3.94376,0.282766,-0.0612781,-0.206939,25.2005,-3.54117,93.8296,-0.268217,0.738172,-2.012257844209671,-3.7600281834602356,0.223592,622.7100219726562,4.90237,-0.510574,1.34318,"15878"
"Nick Senzel","WSN",96.3154,368.039,334.086,78.8242,54.2867,14.8947,1.02511,8.61769,42.9231,35.9525,27.7834,0.0483441,75.1587,3.12674,2.06193,0.981215,7.31883,7.43756,2.8756,0.23594,0.0754902,0.204214,0.369663,0.298956,0.364045,0.291233,0.663001,0.128105,4.75491,0.278187,0.0416515,-0.382295,36.5473,-8.29611,79.9853,-0.340643,-2.21668,-9.466236293315887,-0.8404355049133301,0.222204,428.8699951171875,3.08935,0.418997,0.782404,"19293"
"Trevor Larnach","MIN",49.6227,192.001,167.471,37.9808,22.645,7.94009,0.821639,6.57401,22.5981,23.4356,20.8464,0.786574,62.1209,2.01378,1.57005,0.100109,2.31277,1.02176,0.242543,0.226791,0.108574,0.323545,0.335578,0.317043,0.401779,0.312621,0.718822,0.174988,3.97818,0.312985,-0.197212,-0.242583,22.4767,-0.9175,99.0242,-0.439794,-0.222521,-0.6642803102731705,-3.6337321996688843,0.22191,741.8699951171875,4.23164,2.93429,1.2152,"21501"
"Garrett Stubbs","PHI",33.8938,118.321,104.057,22.6902,15.6177,4.26802,0.79485,2.00961,13.0582,11.1368,10.9407,0.0445867,28.1352,1.1034,0.676786,1.5429,1.36628,1.75152,0.439839,0.218054,0.0924664,0.237786,0.388864,0.297438,0.332285,0.280551,0.629723,0.114231,5.36472,0.277259,-0.0281508,-0.0481362,10.7,-3.71678,72.6828,-0.076287,-0.371256,-4.080504611134529,2.2440077662467957,0.21872,748.1599731445312,1.41628,1.53682,1.63553,"18067"
"C.J. Cron","BOS",66.5054,276.168,249.174,61.3453,37.2682,11.5747,0.411782,12.0906,34.2469,39.3113,21.5114,0.953117,67.9571,3.63175,1.78597,0.0645237,6.58374,0.0723725,0.0671556,0.246195,0.0778925,0.246072,0.316544,0.313247,0.44152,0.323848,0.754767,0.195326,2.16739,0.288187,-0.563306,-0.487414,34.9047,1.25529,99.3285,-1.05072,0.306251,-1.2729082852602005,-5.924968808889389,0.217899,559.6099853515625,6.75656,0.547049,0.855674,"12546"
"Graham Pauley","SDP",41.9161,164.491,150.339,36.8802,23.7173,7.91903,0.485019,4.75887,19.3338,18.8428,11.8718,0.157451,35.7905,1.40774,0.559845,0.312587,3.23903,3.33016,0.729607,0.245314,0.0721733,0.217584,0.331704,0.305521,0.399404,0.306382,0.704925,0.15409,4.87463,0.291088,-0.25281,0.0742286,18.404,-1.63828,92.0039,-0.178582,1.11973,-1.7812990993261337,-1.7164775133132935,0.209184,999,6.0457,-0.200335,1.50843,"sa3019858"
"Jonathan Aranda","TBR",63.5821,229.007,201.31,49.5022,32.1217,10.091,0.92183,6.36763,27.0384,27.1989,22.0876,1.15421,58.9871,3.80839,1.57606,0.225475,3.64026,0.754084,0.311173,0.245901,0.0964495,0.257577,0.374449,0.329564,0.400079,0.318237,0.729643,0.154178,3.39741,0.313635,0.000849751,-0.418663,27.8771,-0.0261488,100.084,-0.417813,0.334886,-0.3944552354514599,-5.325915277004242,0.206401,546.969970703125,7.26249,0.301071,1.16527,"21837"
"Victor Scott II","STL",31.2878,127.883,116.634,28.3724,21.3008,4.74695,1.22269,1.10193,15.12,10.8885,7.78929,0.0782703,24.4006,1.59942,1.16899,0.690857,0.958484,9.29795,1.4799,0.243259,0.0609096,0.190804,0.319225,0.296883,0.333268,0.27815,0.630151,0.090009,7.84736,0.295452,-0.542076,0.999092,11.3097,-4.27211,72.762,0.457016,0.966257,-3.7874456346035004,1.449092835187912,0.20062,999,6.93789,1.49509,1.88614,"sa3019838"
"AJ Pollock",,40.2478,133.961,123.282,30.2431,18.451,6.41088,0.515122,4.8661,15.8282,16.5598,8.47723,0.104435,27.8059,1.09932,1.10192,0,2.29431,1.28121,0.521104,0.245316,0.0632814,0.207567,0.304872,0.297248,0.424087,0.309603,0.721336,0.178772,3.97155,0.276702,0.0499016,-0.178856,15.3464,-0.975904,94.1989,-0.128955,0,-1.075899139046669,-1.4766403436660767,0.199879,999,2.2656,-0.374761,1.5785,"9256"
"Eric Haase","MIL",33.2971,122.771,113.451,25.0351,16.7256,4.41186,0.297084,3.60053,12.381,13.8243,8.20655,0.121122,35.4831,0.410972,0.539873,0.161992,2.53898,0.551265,0.184435,0.220668,0.0668446,0.28902,0.23128,0.274472,0.360002,0.276397,0.634474,0.139334,3.27696,0.286147,-0.0686993,-0.161932,10.6788,-4.28012,70.1982,-0.230631,0.0160807,-4.763323277235031,2.5852981582283974,0.199775,694.9000244140625,4.96848,0.846016,1.57606,"14111"
"Wade Meckler","SFG",26.9899,85.8536,76.5748,20.8662,15.6909,4.23083,0.290359,0.654106,10.5719,7.67376,8.26363,0.0387123,20.513,0.995514,0.0196293,0,1.38184,1.15971,0.220172,0.272495,0.0962526,0.23893,0.402849,0.350893,0.360956,0.318393,0.711848,0.0884608,4.49505,0.36466,0.0387658,-0.0529336,10.4621,0.0013399,100.19,-0.0141678,0,0.005732026882469654,-0.946357786655426,0.197429,748.1099853515625,0.907649,0.927721,1.91549,"31490"
"Jorbit Vivas","NYY",10.7476,42.56,38.0342,9.18918,6.30298,1.9282,0.0744745,0.883528,4.82026,3.98323,3.27214,0.0349146,6.2341,1.1142,0.0738925,0.0655998,0.902489,0.742306,0.124478,0.241603,0.0768829,0.146478,0.524877,0.319466,0.365905,0.304055,0.685371,0.124302,4.57758,0.268007,-0.0664471,0.0138284,4.67956,-0.506132,90.418,-0.0526187,0.808806,-0.5495497435331345,1.02205191552639,0.191486,999,2.17072,-0.0526515,2.00074,"sa3005511"
"Blake Sabol","SFG",29.284,97.7353,88.9571,20.5653,14.6239,3.11395,0.189726,2.63775,11.379,11.7985,7.35058,0.0533048,30.816,0.733403,0.445364,0.248812,1.52791,0.809046,0.230129,0.231182,0.0752091,0.315301,0.238531,0.29388,0.359408,0.287107,0.653288,0.128226,3.79013,0.320428,-0.00917893,-0.109879,9.37047,-2.53801,78.8663,-0.119058,-1.09081,-2.63593852519989,1.1687595844268799,0.185227,534.6500244140625,3.67516,-0.126453,1.69585,"25805"
"Franmil Reyes",,26.0197,93.2808,84.2234,19.1425,11.8828,3.16856,0.185311,3.90587,9.96239,11.7541,7.10695,0.074498,29.8527,0.577654,1.37277,0,2.45471,0.212176,0.0934915,0.227283,0.0761888,0.32003,0.238067,0.287596,0.40843,0.298904,0.696025,0.181147,2.45628,0.293931,-0.00582497,-0.147221,9.85729,-1.50843,85.1276,-0.153046,0,-1.8717133700847626,0.5483881235122681,0.184848,999,2.30058,0.775522,1.7057,"14566"
"Nick Maton","BAL",24.8288,87.5457,76.57,16.6275,10.2213,3.77537,0.133189,2.49763,9.33515,9.46095,9.49297,0.0832732,22.9489,0.651586,0.6354,0.195717,0.85739,0.421285,0.154662,0.217155,0.108434,0.262136,0.413657,0.306492,0.367796,0.297388,0.674288,0.150642,2.9834,0.272995,-0.00722007,-0.137302,9.14108,-1.52585,89.473,-0.144522,-0.511584,-1.2487826943397522,0.12701618671417236,0.184744,999,3.83358,2.00048,1.73581,"21635"
"Stuart Fairchild","CIN",65.8635,222.722,196.539,44.8355,27.5135,9.73931,1.2324,6.35031,27.327,23.4732,18.5201,0.125242,61.983,5.46217,1.09273,1.10823,3.24326,6.16858,1.70817,0.228126,0.0831537,0.278297,0.298794,0.310531,0.387153,0.306209,0.697684,0.159027,5.87812,0.297647,-0.259741,0.116918,24.8871,-2.2503,85.3011,-0.142823,0.343569,-4.198521122336388,-1.5440525710582733,0.183788,748.030029296875,3.48262,0.303916,1.24064,"20321"
"Juan Brito",,19.3236,57.4133,51.1048,12.2997,8.19658,2.91642,0.146209,1.04044,6.12222,6.24168,5.88007,0.0580996,10.9035,0.428384,0,0,1.00961,0.666859,0.21759,0.240675,0.102417,0.189912,0.539285,0.324108,0.364541,0.305782,0.688649,0.123866,3.69206,0.287511,0.0731322,-0.0697836,6.39502,-0.600452,95.0986,0.00334861,0,-0.3338317391462624,0.21095415949821472,0.182262,999,0.727105,0.268396,1.9308,"sa3009808"
"Ildemaro Vargas","WSN",58.5883,217.827,201.974,49.8739,35.748,10.2662,1.06515,2.79456,21.5188,20.5867,12.4201,0.202025,23.2101,1.01417,1.32668,1.09251,5.7193,1.65263,0.744731,0.246933,0.0570182,0.106553,0.535116,0.2921,0.349818,0.280919,0.641918,0.102886,3.91442,0.265541,-0.0453569,-0.361207,19.765,-6.77596,73.0711,-0.406564,1.16144,-7.673456996679306,2.0655807852745056,0.180596,750.7899780273438,2.14279,-0.287309,1.40042,"13324"
"Wander Franco","TBR",5.69255,24.1711,21.9225,6.26927,3.98051,1.24196,0.174544,0.872254,3.20813,2.84264,1.96824,0.0654214,3.00326,0.143529,0.136811,0,0.396326,1.08738,0.159552,0.285974,0.0814297,0.12425,0.655368,0.346739,0.477915,0.352944,0.824654,0.19194,6.19355,0.296804,-0.0909466,0.103696,3.63906,0.693955,123.739,0.012749,0,0.7119292607530951,0.26643574237823486,0.179551,742.6599731445312,3.36357,2.07461,2.10007,"23667"
"Seby Zavala","SEA",43.7583,150.585,134.655,26.0996,16.5881,5.42131,0.0510173,4.03918,14.2213,14.3887,11.2832,0.0736655,55.1382,1.69441,1.10901,1.84362,1.9562,0.555546,0.169259,0.193826,0.0749286,0.366159,0.204634,0.262718,0.324833,0.25956,0.587552,0.131008,2.49581,0.288045,-0.218449,-0.187571,10.9924,-7.35551,65.2351,-0.40602,-0.016255,-6.678747057914734,3.3601554967463017,0.17926,999,1.64063,0.44277,1.3945,"18887"
"Nick Loftin","KCR",33.3291,129.866,117.952,29.6568,21.1887,5.87131,0.149794,2.44694,14.4348,13.4253,8.75244,0.0784845,21.9549,1.32084,1.36198,0.478518,1.66581,2.23798,0.929334,0.251431,0.0673961,0.169058,0.398656,0.307064,0.365984,0.294926,0.673048,0.114553,3.95314,0.286685,0.0036636,-0.184929,13.2943,-2.52906,84.1955,-0.181265,-0.220648,-2.6822549551725388,0.05630283057689667,0.178667,652.6300048828125,3.08354,1.88104,1.70276,"27630"
"Orelvis Martinez","TOR",29.7247,122.956,109.699,23.6753,13.7254,5.19904,0.101529,4.64937,13.0021,15.619,9.92874,0.469188,33.2784,1.57154,1.57103,0.185748,1.47587,0.396674,0.118368,0.215821,0.0807505,0.270653,0.298354,0.286516,0.392215,0.292561,0.678731,0.176394,2.54907,0.259414,-0.0138698,-0.161377,12.3455,-2.63598,85.2233,-0.175247,-0.500562,-2.3522446155548096,-0.04184785485267639,0.17784,999,4.30844,0.764848,1.52401,"sa3010692"
"Travis Jankowski","TEX",53.9306,180.354,156.135,38.6141,30.3557,6.77231,0.89051,0.595613,22.1521,13.8707,21.0197,0.259377,31.6395,1.39234,0.902422,0.903838,3.22548,9.22766,1.80052,0.247312,0.116547,0.175431,0.664349,0.340074,0.313538,0.297237,0.653612,0.0662257,6.16842,0.304629,-0.777021,0.680987,18.8089,-3.16617,84.6511,-0.0960335,0.705269,-3.4129473343491554,-0.9925447106361389,0.171731,731.469970703125,2.2381,4.11906,1.73552,"13768"
"Rafael Marchán","PHI",9.34646,36.2044,32.7301,7.87582,5.71359,1.59272,0.052505,0.517011,3.60082,3.57107,2.62919,0.0206298,5.26635,0.743324,0.05704,0.0447541,0.74471,0.0830568,0.0417977,0.240629,0.0726205,0.145461,0.499242,0.311074,0.339888,0.290458,0.650962,0.099259,2.40443,0.27251,-0.00328424,-0.0708811,3.57191,-0.839393,79.3243,-0.0741653,0.759284,-1.0015093460679054,1.480461835861206,0.17072,999,2.00043,0.692881,2.01853,"21646"
"David Fry","CLE",35.9404,107.854,97.5368,22.7975,13.8014,5.51216,0.448021,3.0359,11.3423,12.4628,7.63753,0.0337104,26.323,1.76616,0.706694,0.20669,2.02588,1.0059,0.162709,0.233732,0.0708137,0.244062,0.290147,0.299136,0.392809,0.301049,0.691945,0.159077,4.28701,0.286879,-0.133207,-0.0460345,11.5894,-1.55193,91.8181,-0.179242,-0.00500263,-1.2366031855344772,-0.7347871800884604,0.168825,743.3699951171875,1.40612,-1.35025,1.69068,"24934"
"Joey Bart","SFG",24.9517,89.0082,80.8743,17.5286,11.6589,3.09395,0.0739161,2.70185,9.37384,8.92423,6.31971,0.00422176,28.0785,1.49308,0.238865,0.0822752,1.20343,0.232167,0.0801277,0.216739,0.0710014,0.31546,0.225073,0.284972,0.357047,0.282802,0.642019,0.140308,2.57449,0.294574,-0.0647513,-0.137386,8.2155,-2.62963,75.932,-0.202137,-0.447617,-2.8125293254852295,1.4776713848114014,0.168819,734.9500122070312,2.78886,1.02552,1.73213,"21524"
"Eguy Rosario","SDP",33.7485,127.438,116.089,27.0647,17.4668,6.03552,0.733541,2.82881,13.8857,13.1071,9.37608,0.468766,31.8735,1.08731,0.767455,0.118915,1.97002,2.53185,1.109,0.233138,0.0735734,0.250109,0.294165,0.294755,0.370869,0.289552,0.665624,0.137731,5.08647,0.295006,0.0352247,-0.173305,12.4771,-3.05053,80.533,-0.138081,-0.00299184,-3.161062851548195,0.5178190590813756,0.16871,737.5,2.47552,0.397907,1.64879,"19964"
"Nick Gordon","MIA",71.2377,259.038,239.588,59.6724,38.2584,13.4403,1.91118,6.06251,30.1472,27.5483,12.4896,0.20144,53.511,3.64397,1.90372,1.41342,4.00127,5.24037,1.85509,0.249063,0.0482153,0.206576,0.233403,0.294249,0.397026,0.298443,0.691276,0.147963,5.71756,0.294693,-0.0000722039,-0.152464,27.2743,-4.28806,84.7545,-0.152536,-0.827871,-5.044977977871895,-2.088099241256714,0.168471,640.9500122070312,2.46725,-0.368232,1.21227,"16337"
"Mark Vientos","NYM",95.8997,377.599,344.349,80.6787,49.3869,15.2818,0.849228,15.1608,40.6365,47.8134,27.3196,1.24463,109.26,3.30558,2.20033,0.424296,6.82628,0.973024,0.438968,0.234294,0.072351,0.289355,0.250042,0.295099,0.415687,0.30552,0.710786,0.181393,2.53368,0.294955,-0.450158,-0.597587,41.9771,-4.03109,91.4164,-1.04774,-0.76444,-4.997206449508667,-6.190860211849213,0.165217,532.530029296875,2.48962,-0.667157,0.554923,"22184"
